ts,day,hour,sampled_at,window_start,window_end,getoond,bekeken,bewaard,ctr,save_rate,source
2026-08-16T21:00:00+02:00,2026-08-16,21:00,2026-08-16T20:50:01+02:00,2026-08-16T19:50:05+02:00,2026-08-16T20:50:01+02:00,10911,1334,26,0.122262,0.01949,auto headless Playwright
2026-08-16T22:00:00+02:00,2026-08-16,22:00,2026-08-16T21:50:03+02:00,2026-08-16T20:50:01+02:00,2026-08-16T21:50:03+02:00,10946,1335,26,0.121962,0.019476,auto headless Playwright
2026-08-16T23:00:00+02:00,2026-08-16,23:00,2026-08-16T22:50:04+02:00,2026-08-16T21:50:03+02:00,2026-08-16T22:50:04+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T00:00:00+02:00,2026-08-17,00:00,2026-08-16T23:50:04+02:00,2026-08-16T22:50:04+02:00,2026-08-16T23:50:04+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T01:00:00+02:00,2026-08-17,01:00,2026-08-17T00:50:05+02:00,2026-08-16T23:50:04+02:00,2026-08-17T00:50:05+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T02:00:00+02:00,2026-08-17,02:00,2026-08-17T01:50:03+02:00,2026-08-17T00:50:05+02:00,2026-08-17T01:50:03+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T03:00:00+02:00,2026-08-17,03:00,2026-08-17T02:50:04+02:00,2026-08-17T01:50:03+02:00,2026-08-17T02:50:04+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T04:00:00+02:00,2026-08-17,04:00,2026-08-17T03:50:01+02:00,2026-08-17T02:50:04+02:00,2026-08-17T03:50:01+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T05:00:00+02:00,2026-08-17,05:00,2026-08-17T04:50:04+02:00,2026-08-17T03:50:01+02:00,2026-08-17T04:50:04+02:00,10994,1336,26,0.121521,0.019461,auto headless Playwright
2026-08-17T06:00:00+02:00,2026-08-17,06:00,2026-08-17T05:50:01+02:00,2026-08-17T04:50:04+02:00,2026-08-17T05:50:01+02:00,11138,1345,26,0.120758,0.019331,auto headless Playwright
2026-08-17T07:00:00+02:00,2026-08-17,07:00,2026-08-17T06:50:00+02:00,2026-08-17T05:50:01+02:00,2026-08-17T06:50:00+02:00,11121,1344,26,0.120852,0.019345,auto headless Playwright
2026-08-17T08:00:00+02:00,2026-08-17,08:00,2026-08-17T07:50:01+02:00,2026-08-17T06:50:00+02:00,2026-08-17T07:50:01+02:00,11125,1344,26,0.120809,0.019345,auto headless Playwright
2026-08-17T09:00:00+02:00,2026-08-17,09:00,2026-08-17T08:50:04+02:00,2026-08-17T07:50:01+02:00,2026-08-17T08:50:04+02:00,11137,1346,26,0.120858,0.019316,auto headless Playwright
2026-08-17T10:00:00+02:00,2026-08-17,10:00,2026-08-17T09:50:05+02:00,2026-08-17T08:50:04+02:00,2026-08-17T09:50:05+02:00,11156,1347,26,0.120742,0.019302,auto headless Playwright
2026-08-17T11:00:00+02:00,2026-08-17,11:00,2026-08-17T10:50:05+02:00,2026-08-17T09:50:05+02:00,2026-08-17T10:50:05+02:00,11189,1352,26,0.120833,0.019231,auto headless Playwright
2026-08-17T12:00:00+02:00,2026-08-17,12:00,2026-08-17T11:50:02+02:00,2026-08-17T10:50:05+02:00,2026-08-17T11:50:02+02:00,11245,1355,26,0.120498,0.019188,auto headless Playwright
2026-08-17T13:00:00+02:00,2026-08-17,13:00,2026-08-17T12:50:04+02:00,2026-08-17T11:50:02+02:00,2026-08-17T12:50:04+02:00,11273,1357,26,0.120376,0.01916,auto headless Playwright
2026-08-17T14:00:00+02:00,2026-08-17,14:00,2026-08-17T13:50:05+02:00,2026-08-17T12:50:04+02:00,2026-08-17T13:50:05+02:00,11324,1358,26,0.119922,0.019146,auto headless Playwright
2026-08-17T15:00:00+02:00,2026-08-17,15:00,2026-08-17T14:50:06+02:00,2026-08-17T13:50:05+02:00,2026-08-17T14:50:06+02:00,11362,1364,26,0.120049,0.019062,auto headless Playwright
2026-08-17T16:00:00+02:00,2026-08-17,16:00,2026-08-17T15:50:04+02:00,2026-08-17T14:50:06+02:00,2026-08-17T15:50:04+02:00,11413,1365,26,0.1196,0.019048,auto headless Playwright
2026-08-17T17:00:00+02:00,2026-08-17,17:00,2026-08-17T16:50:05+02:00,2026-08-17T15:50:04+02:00,2026-08-17T16:50:05+02:00,11462,1368,26,0.119351,0.019006,auto headless Playwright
2026-08-17T18:00:00+02:00,2026-08-17,18:00,2026-08-17T17:50:03+02:00,2026-08-17T16:50:05+02:00,2026-08-17T17:50:03+02:00,11520,1370,26,0.118924,0.018978,auto headless Playwright
2026-08-17T19:00:00+02:00,2026-08-17,19:00,2026-08-17T18:50:06+02:00,2026-08-17T17:50:03+02:00,2026-08-17T18:50:06+02:00,11568,1379,29,0.119208,0.02103,auto headless Playwright
2026-08-17T20:00:00+02:00,2026-08-17,20:00,2026-08-17T19:50:03+02:00,2026-08-17T18:50:06+02:00,2026-08-17T19:50:03+02:00,11599,1382,29,0.119148,0.020984,auto headless Playwright
2026-08-17T21:00:00+02:00,2026-08-17,21:00,2026-08-17T20:50:04+02:00,2026-08-17T19:50:03+02:00,2026-08-17T20:50:04+02:00,11619,1382,29,0.118943,0.020984,auto headless Playwright
2026-08-17T22:00:00+02:00,2026-08-17,22:00,2026-08-17T21:50:05+02:00,2026-08-17T20:50:04+02:00,2026-08-17T21:50:05+02:00,11720,1389,29,0.118515,0.020878,auto headless Playwright
2026-08-17T23:00:00+02:00,2026-08-17,23:00,2026-08-17T22:50:06+02:00,2026-08-17T21:50:05+02:00,2026-08-17T22:50:06+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T00:00:00+02:00,2026-08-18,00:00,2026-08-17T23:50:04+02:00,2026-08-17T22:50:06+02:00,2026-08-17T23:50:04+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T01:00:00+02:00,2026-08-18,01:00,2026-08-18T00:50:01+02:00,2026-08-17T23:50:04+02:00,2026-08-18T00:50:01+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T02:00:00+02:00,2026-08-18,02:00,2026-08-18T01:50:05+02:00,2026-08-18T00:50:01+02:00,2026-08-18T01:50:05+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T03:00:00+02:00,2026-08-18,03:00,2026-08-18T02:50:04+02:00,2026-08-18T01:50:05+02:00,2026-08-18T02:50:04+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T04:00:00+02:00,2026-08-18,04:00,2026-08-18T03:50:03+02:00,2026-08-18T02:50:04+02:00,2026-08-18T03:50:03+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T05:00:00+02:00,2026-08-18,05:00,2026-08-18T04:50:03+02:00,2026-08-18T03:50:03+02:00,2026-08-18T04:50:03+02:00,11793,1393,29,0.118121,0.020818,auto headless Playwright
2026-08-18T06:00:00+02:00,2026-08-18,06:00,2026-08-18T05:50:03+02:00,2026-08-18T04:50:03+02:00,2026-08-18T05:50:03+02:00,11976,1403,29,0.117151,0.02067,auto headless Playwright
2026-08-18T07:00:00+02:00,2026-08-18,07:00,2026-08-18T06:50:02+02:00,2026-08-18T05:50:03+02:00,2026-08-18T06:50:02+02:00,11964,1403,29,0.117268,0.02067,auto headless Playwright
2026-08-18T08:00:00+02:00,2026-08-18,08:00,2026-08-18T07:50:04+02:00,2026-08-18T06:50:02+02:00,2026-08-18T07:50:04+02:00,11973,1404,29,0.117264,0.020655,auto headless Playwright
2026-08-18T09:00:00+02:00,2026-08-18,09:00,2026-08-18T08:50:03+02:00,2026-08-18T07:50:04+02:00,2026-08-18T08:50:03+02:00,11993,1404,29,0.117068,0.020655,auto headless Playwright
2026-08-18T10:00:00+02:00,2026-08-18,10:00,2026-08-18T09:50:02+02:00,2026-08-18T08:50:03+02:00,2026-08-18T09:50:02+02:00,12027,1408,29,0.11707,0.020597,auto headless Playwright
2026-08-18T11:00:00+02:00,2026-08-18,11:00,2026-08-18T10:50:05+02:00,2026-08-18T09:50:02+02:00,2026-08-18T10:50:05+02:00,12067,1411,29,0.11693,0.020553,auto headless Playwright
2026-08-18T12:00:00+02:00,2026-08-18,12:00,2026-08-18T11:50:04+02:00,2026-08-18T10:50:05+02:00,2026-08-18T11:50:04+02:00,12120,1413,29,0.116584,0.020524,auto headless Playwright
2026-08-18T13:00:00+02:00,2026-08-18,13:00,2026-08-18T12:50:04+02:00,2026-08-18T11:50:04+02:00,2026-08-18T12:50:04+02:00,12158,1413,30,0.11622,0.021231,auto headless Playwright
2026-08-18T14:00:00+02:00,2026-08-18,14:00,2026-08-18T13:50:00+02:00,2026-08-18T12:50:04+02:00,2026-08-18T13:50:00+02:00,12197,1415,30,0.116012,0.021201,auto headless Playwright
2026-08-18T15:00:00+02:00,2026-08-18,15:00,2026-08-18T15:44:08+02:00,2026-08-18T13:50:00+02:00,2026-08-18T15:44:08+02:00,12257,1417,30,0.115607,0.021171,handmatig
2026-08-18T16:00:00+02:00,2026-08-18,16:00,2026-08-18T16:14:14+02:00,2026-08-18T15:44:08+02:00,2026-08-18T16:14:14+02:00,12294,1419,30,0.115422,0.021142,handmatig
2026-08-18T17:00:00+02:00,2026-08-18,17:00,2026-08-18T17:27:27+02:00,2026-08-18T16:14:14+02:00,2026-08-18T17:27:27+02:00,12332,1419,30,0.115066,0.021142,auto headless Playwright
2026-08-18T18:00:00+02:00,2026-08-18,18:00,2026-08-18T17:50:03+02:00,2026-08-18T17:27:27+02:00,2026-08-18T17:50:03+02:00,12385,1421,30,0.114736,0.021112,auto headless Playwright
2026-08-18T19:00:00+02:00,2026-08-18,19:00,2026-08-18T18:50:04+02:00,2026-08-18T17:50:03+02:00,2026-08-18T18:50:04+02:00,12429,1422,30,0.11441,0.021097,auto headless Playwright
2026-08-18T20:00:00+02:00,2026-08-18,20:00,2026-08-18T19:50:01+02:00,2026-08-18T18:50:04+02:00,2026-08-18T19:50:01+02:00,12484,1424,30,0.114066,0.021067,auto headless Playwright
2026-08-18T21:00:00+02:00,2026-08-18,21:00,2026-08-18T20:50:05+02:00,2026-08-18T19:50:01+02:00,2026-08-18T20:50:05+02:00,12540,1427,30,0.113796,0.021023,auto headless Playwright
2026-08-18T22:00:00+02:00,2026-08-18,22:00,2026-08-18T21:50:05+02:00,2026-08-18T20:50:05+02:00,2026-08-18T21:50:05+02:00,12577,1431,30,0.113779,0.020964,auto headless Playwright
2026-08-18T23:00:00+02:00,2026-08-18,23:00,2026-08-18T22:50:03+02:00,2026-08-18T21:50:05+02:00,2026-08-18T22:50:03+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T00:00:00+02:00,2026-08-19,00:00,2026-08-18T23:50:03+02:00,2026-08-18T22:50:03+02:00,2026-08-18T23:50:03+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T01:00:00+02:00,2026-08-19,01:00,2026-08-19T00:50:00+02:00,2026-08-18T23:50:03+02:00,2026-08-19T00:50:00+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T02:00:00+02:00,2026-08-19,02:00,2026-08-19T01:50:05+02:00,2026-08-19T00:50:00+02:00,2026-08-19T01:50:05+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T03:00:00+02:00,2026-08-19,03:00,2026-08-19T02:50:03+02:00,2026-08-19T01:50:05+02:00,2026-08-19T02:50:03+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T04:00:00+02:00,2026-08-19,04:00,2026-08-19T03:50:04+02:00,2026-08-19T02:50:03+02:00,2026-08-19T03:50:04+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T05:00:00+02:00,2026-08-19,05:00,2026-08-19T04:50:03+02:00,2026-08-19T03:50:04+02:00,2026-08-19T04:50:03+02:00,12679,1440,30,0.113574,0.020833,auto headless Playwright
2026-08-19T06:00:00+02:00,2026-08-19,06:00,2026-08-19T05:50:00+02:00,2026-08-19T04:50:03+02:00,2026-08-19T05:50:00+02:00,12838,1449,30,0.112868,0.020704,auto headless Playwright
2026-08-19T07:00:00+02:00,2026-08-19,07:00,2026-08-19T06:50:04+02:00,2026-08-19T05:50:00+02:00,2026-08-19T06:50:04+02:00,12815,1448,30,0.112993,0.020718,auto headless Playwright
2026-08-19T08:00:00+02:00,2026-08-19,08:00,2026-08-19T07:50:00+02:00,2026-08-19T06:50:04+02:00,2026-08-19T07:50:00+02:00,12826,1449,30,0.112974,0.020704,auto headless Playwright
2026-08-19T09:00:00+02:00,2026-08-19,09:00,2026-08-19T08:50:04+02:00,2026-08-19T07:50:00+02:00,2026-08-19T08:50:04+02:00,12851,1454,31,0.113143,0.02132,auto headless Playwright
2026-08-19T10:00:00+02:00,2026-08-19,10:00,2026-08-19T09:50:03+02:00,2026-08-19T08:50:04+02:00,2026-08-19T09:50:03+02:00,12873,1459,31,0.113338,0.021247,auto headless Playwright
2026-08-19T11:00:00+02:00,2026-08-19,11:00,2026-08-19T10:50:05+02:00,2026-08-19T09:50:03+02:00,2026-08-19T10:50:05+02:00,12921,1461,31,0.113072,0.021218,auto headless Playwright
2026-08-19T12:00:00+02:00,2026-08-19,12:00,2026-08-19T11:50:04+02:00,2026-08-19T10:50:05+02:00,2026-08-19T11:50:04+02:00,12961,1463,31,0.112877,0.021189,auto headless Playwright
2026-08-19T13:00:00+02:00,2026-08-19,13:00,2026-08-19T12:50:04+02:00,2026-08-19T11:50:04+02:00,2026-08-19T12:50:04+02:00,12995,1465,31,0.112736,0.02116,auto headless Playwright
2026-08-19T14:00:00+02:00,2026-08-19,14:00,2026-08-19T13:50:04+02:00,2026-08-19T12:50:04+02:00,2026-08-19T13:50:04+02:00,13038,1467,31,0.112517,0.021132,auto headless Playwright
2026-08-19T15:00:00+02:00,2026-08-19,15:00,2026-08-19T14:50:02+02:00,2026-08-19T13:50:04+02:00,2026-08-19T14:50:02+02:00,13079,1470,32,0.112394,0.021769,auto headless Playwright
2026-08-19T16:00:00+02:00,2026-08-19,16:00,2026-08-19T15:50:04+02:00,2026-08-19T14:50:02+02:00,2026-08-19T15:50:04+02:00,13112,1474,32,0.112416,0.02171,auto headless Playwright
2026-08-19T17:00:00+02:00,2026-08-19,17:00,2026-08-19T16:50:05+02:00,2026-08-19T15:50:04+02:00,2026-08-19T16:50:05+02:00,13199,1480,32,0.11213,0.021622,auto headless Playwright
2026-08-19T18:00:00+02:00,2026-08-19,18:00,2026-08-19T17:50:04+02:00,2026-08-19T16:50:05+02:00,2026-08-19T17:50:04+02:00,13263,1482,32,0.111739,0.021592,auto headless Playwright
2026-08-19T19:00:00+02:00,2026-08-19,19:00,2026-08-19T18:50:05+02:00,2026-08-19T17:50:04+02:00,2026-08-19T18:50:05+02:00,13303,1487,32,0.111779,0.02152,auto headless Playwright
2026-08-19T20:00:00+02:00,2026-08-19,20:00,2026-08-19T19:50:04+02:00,2026-08-19T18:50:05+02:00,2026-08-19T19:50:04+02:00,13330,1488,32,0.111628,0.021505,auto headless Playwright
2026-08-19T21:00:00+02:00,2026-08-19,21:00,2026-08-19T20:50:03+02:00,2026-08-19T19:50:04+02:00,2026-08-19T20:50:03+02:00,13385,1490,32,0.111319,0.021477,auto headless Playwright
2026-08-19T22:00:00+02:00,2026-08-19,22:00,2026-08-19T21:50:00+02:00,2026-08-19T20:50:03+02:00,2026-08-19T21:50:00+02:00,13410,1493,32,0.111335,0.021433,auto headless Playwright
2026-08-19T23:00:00+02:00,2026-08-19,23:00,2026-08-19T22:50:05+02:00,2026-08-19T21:50:00+02:00,2026-08-19T22:50:05+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T00:00:00+02:00,2026-08-20,00:00,2026-08-19T23:50:03+02:00,2026-08-19T22:50:05+02:00,2026-08-19T23:50:03+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T01:00:00+02:00,2026-08-20,01:00,2026-08-20T00:50:04+02:00,2026-08-19T23:50:03+02:00,2026-08-20T00:50:04+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T02:00:00+02:00,2026-08-20,02:00,2026-08-20T01:50:05+02:00,2026-08-20T00:50:04+02:00,2026-08-20T01:50:05+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T03:00:00+02:00,2026-08-20,03:00,2026-08-20T02:50:04+02:00,2026-08-20T01:50:05+02:00,2026-08-20T02:50:04+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T04:00:00+02:00,2026-08-20,04:00,2026-08-20T03:50:05+02:00,2026-08-20T02:50:04+02:00,2026-08-20T03:50:05+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T05:00:00+02:00,2026-08-20,05:00,2026-08-20T04:50:03+02:00,2026-08-20T03:50:05+02:00,2026-08-20T04:50:03+02:00,13465,1495,32,0.111029,0.021405,auto headless Playwright
2026-08-20T06:00:00+02:00,2026-08-20,06:00,2026-08-20T05:50:05+02:00,2026-08-20T04:50:03+02:00,2026-08-20T05:50:05+02:00,13639,1510,32,0.110712,0.021192,auto headless Playwright
2026-08-20T07:00:00+02:00,2026-08-20,07:00,2026-08-20T06:50:05+02:00,2026-08-20T05:50:05+02:00,2026-08-20T06:50:05+02:00,13622,1511,32,0.110924,0.021178,auto headless Playwright
2026-08-20T08:00:00+02:00,2026-08-20,08:00,2026-08-20T07:50:04+02:00,2026-08-20T06:50:05+02:00,2026-08-20T07:50:04+02:00,13626,1511,32,0.110891,0.021178,auto headless Playwright
2026-08-20T09:00:00+02:00,2026-08-20,09:00,2026-08-20T08:50:02+02:00,2026-08-20T07:50:04+02:00,2026-08-20T08:50:02+02:00,13645,1512,32,0.11081,0.021164,auto headless Playwright
2026-08-20T10:00:00+02:00,2026-08-20,10:00,2026-08-20T09:50:05+02:00,2026-08-20T08:50:02+02:00,2026-08-20T09:50:05+02:00,13674,1517,32,0.11094,0.021094,auto headless Playwright
2026-08-20T11:00:00+02:00,2026-08-20,11:00,2026-08-20T10:50:05+02:00,2026-08-20T09:50:05+02:00,2026-08-20T10:50:05+02:00,13718,1518,32,0.110658,0.02108,auto headless Playwright
2026-08-20T12:00:00+02:00,2026-08-20,12:00,2026-08-20T11:50:02+02:00,2026-08-20T10:50:05+02:00,2026-08-20T11:50:02+02:00,13758,1520,32,0.110481,0.021053,auto headless Playwright
2026-08-20T13:00:00+02:00,2026-08-20,13:00,2026-08-20T12:50:00+02:00,2026-08-20T11:50:02+02:00,2026-08-20T12:50:00+02:00,13792,1522,32,0.110354,0.021025,auto headless Playwright
2026-08-20T14:00:00+02:00,2026-08-20,14:00,2026-08-20T13:50:04+02:00,2026-08-20T12:50:00+02:00,2026-08-20T13:50:04+02:00,13835,1522,32,0.110011,0.021025,auto headless Playwright
2026-08-20T15:00:00+02:00,2026-08-20,15:00,2026-08-20T14:50:03+02:00,2026-08-20T13:50:04+02:00,2026-08-20T14:50:03+02:00,13879,1524,32,0.109806,0.020997,auto headless Playwright
2026-08-20T16:00:00+02:00,2026-08-20,16:00,2026-08-20T15:50:02+02:00,2026-08-20T14:50:03+02:00,2026-08-20T15:50:02+02:00,13911,1526,32,0.109697,0.02097,auto headless Playwright
2026-08-20T17:00:00+02:00,2026-08-20,17:00,2026-08-20T16:50:00+02:00,2026-08-20T15:50:02+02:00,2026-08-20T16:50:00+02:00,13963,1529,32,0.109504,0.020929,auto headless Playwright
2026-08-20T18:00:00+02:00,2026-08-20,18:00,2026-08-20T17:50:04+02:00,2026-08-20T16:50:00+02:00,2026-08-20T17:50:04+02:00,14005,1529,32,0.109175,0.020929,auto headless Playwright
2026-08-20T19:00:00+02:00,2026-08-20,19:00,2026-08-20T18:50:04+02:00,2026-08-20T17:50:04+02:00,2026-08-20T18:50:04+02:00,14037,1531,32,0.109069,0.020901,auto headless Playwright
2026-08-20T20:00:00+02:00,2026-08-20,20:00,2026-08-20T19:50:05+02:00,2026-08-20T18:50:04+02:00,2026-08-20T19:50:05+02:00,14076,1532,32,0.108838,0.020888,auto headless Playwright
2026-08-20T21:00:00+02:00,2026-08-20,21:00,2026-08-20T20:50:03+02:00,2026-08-20T19:50:05+02:00,2026-08-20T20:50:03+02:00,14112,1533,32,0.108631,0.020874,auto headless Playwright
2026-08-20T22:00:00+02:00,2026-08-20,22:00,2026-08-20T21:50:04+02:00,2026-08-20T20:50:03+02:00,2026-08-20T21:50:04+02:00,14192,1537,32,0.1083,0.02082,auto headless Playwright
2026-08-20T23:00:00+02:00,2026-08-20,23:00,2026-08-20T22:50:04+02:00,2026-08-20T21:50:04+02:00,2026-08-20T22:50:04+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T00:00:00+02:00,2026-08-21,00:00,2026-08-20T23:50:05+02:00,2026-08-20T22:50:04+02:00,2026-08-20T23:50:05+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T01:00:00+02:00,2026-08-21,01:00,2026-08-21T00:50:02+02:00,2026-08-20T23:50:05+02:00,2026-08-21T00:50:02+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T02:00:00+02:00,2026-08-21,02:00,2026-08-21T01:50:05+02:00,2026-08-21T00:50:02+02:00,2026-08-21T01:50:05+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T03:00:00+02:00,2026-08-21,03:00,2026-08-21T02:50:03+02:00,2026-08-21T01:50:05+02:00,2026-08-21T02:50:03+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T04:00:00+02:00,2026-08-21,04:00,2026-08-21T03:50:01+02:00,2026-08-21T02:50:03+02:00,2026-08-21T03:50:01+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T05:00:00+02:00,2026-08-21,05:00,2026-08-21T04:50:02+02:00,2026-08-21T03:50:01+02:00,2026-08-21T04:50:02+02:00,14264,1544,33,0.108245,0.021373,auto headless Playwright
2026-08-21T06:00:00+02:00,2026-08-21,06:00,2026-08-21T05:50:04+02:00,2026-08-21T04:50:02+02:00,2026-08-21T05:50:04+02:00,14421,1551,33,0.107551,0.021277,auto headless Playwright
2026-08-21T07:00:00+02:00,2026-08-21,07:00,2026-08-21T06:50:03+02:00,2026-08-21T05:50:04+02:00,2026-08-21T06:50:03+02:00,14413,1551,33,0.107611,0.021277,auto headless Playwright
2026-08-21T08:00:00+02:00,2026-08-21,08:00,2026-08-21T07:50:04+02:00,2026-08-21T06:50:03+02:00,2026-08-21T07:50:04+02:00,14421,1551,33,0.107551,0.021277,auto headless Playwright
2026-08-21T09:00:00+02:00,2026-08-21,09:00,2026-08-21T08:50:01+02:00,2026-08-21T07:50:04+02:00,2026-08-21T08:50:01+02:00,14439,1552,33,0.107487,0.021263,auto headless Playwright
2026-08-21T10:00:00+02:00,2026-08-21,10:00,2026-08-21T09:50:04+02:00,2026-08-21T08:50:01+02:00,2026-08-21T09:50:04+02:00,14474,1552,33,0.107227,0.021263,auto headless Playwright
2026-08-21T11:00:00+02:00,2026-08-21,11:00,2026-08-21T10:50:05+02:00,2026-08-21T09:50:04+02:00,2026-08-21T10:50:05+02:00,14491,1552,33,0.107101,0.021263,auto headless Playwright
2026-08-21T12:00:00+02:00,2026-08-21,12:00,2026-08-21T11:50:00+02:00,2026-08-21T10:50:05+02:00,2026-08-21T11:50:00+02:00,14529,1555,33,0.107027,0.021222,auto headless Playwright
2026-08-21T13:00:00+02:00,2026-08-21,13:00,2026-08-21T12:50:02+02:00,2026-08-21T11:50:00+02:00,2026-08-21T12:50:02+02:00,14562,1555,33,0.106785,0.021222,auto headless Playwright
2026-08-21T14:00:00+02:00,2026-08-21,14:00,2026-08-21T13:50:00+02:00,2026-08-21T12:50:02+02:00,2026-08-21T13:50:00+02:00,14601,1559,33,0.106774,0.021167,auto headless Playwright
2026-08-21T15:00:00+02:00,2026-08-21,15:00,2026-08-21T14:50:02+02:00,2026-08-21T13:50:00+02:00,2026-08-21T14:50:02+02:00,14641,1560,33,0.10655,0.021154,auto headless Playwright
2026-08-21T16:00:00+02:00,2026-08-21,16:00,2026-08-21T15:50:04+02:00,2026-08-21T14:50:02+02:00,2026-08-21T15:50:04+02:00,14684,1561,33,0.106306,0.02114,auto headless Playwright
2026-08-21T17:00:00+02:00,2026-08-21,17:00,2026-08-21T16:50:04+02:00,2026-08-21T15:50:04+02:00,2026-08-21T16:50:04+02:00,14721,1563,33,0.106175,0.021113,auto headless Playwright
2026-08-21T18:00:00+02:00,2026-08-21,18:00,2026-08-21T17:50:01+02:00,2026-08-21T16:50:04+02:00,2026-08-21T17:50:01+02:00,14759,1567,33,0.106173,0.021059,auto headless Playwright
2026-08-21T19:00:00+02:00,2026-08-21,19:00,2026-08-21T18:50:03+02:00,2026-08-21T17:50:01+02:00,2026-08-21T18:50:03+02:00,14789,1570,33,0.10616,0.021019,auto headless Playwright
2026-08-21T20:00:00+02:00,2026-08-21,20:00,2026-08-21T19:50:03+02:00,2026-08-21T18:50:03+02:00,2026-08-21T19:50:03+02:00,14809,1571,33,0.106084,0.021006,auto headless Playwright
2026-08-21T21:00:00+02:00,2026-08-21,21:00,2026-08-21T20:50:03+02:00,2026-08-21T19:50:03+02:00,2026-08-21T20:50:03+02:00,14848,1571,33,0.105805,0.021006,auto headless Playwright
2026-08-21T22:00:00+02:00,2026-08-21,22:00,2026-08-21T21:50:04+02:00,2026-08-21T20:50:03+02:00,2026-08-21T21:50:04+02:00,14919,1577,33,0.105704,0.020926,auto headless Playwright
2026-08-21T23:00:00+02:00,2026-08-21,23:00,2026-08-21T22:50:04+02:00,2026-08-21T21:50:04+02:00,2026-08-21T22:50:04+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T00:00:00+02:00,2026-08-22,00:00,2026-08-21T23:50:05+02:00,2026-08-21T22:50:04+02:00,2026-08-21T23:50:05+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T01:00:00+02:00,2026-08-22,01:00,2026-08-22T00:50:02+02:00,2026-08-21T23:50:05+02:00,2026-08-22T00:50:02+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T02:00:00+02:00,2026-08-22,02:00,2026-08-22T01:50:05+02:00,2026-08-22T00:50:02+02:00,2026-08-22T01:50:05+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T03:00:00+02:00,2026-08-22,03:00,2026-08-22T02:50:04+02:00,2026-08-22T01:50:05+02:00,2026-08-22T02:50:04+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T04:00:00+02:00,2026-08-22,04:00,2026-08-22T03:50:04+02:00,2026-08-22T02:50:04+02:00,2026-08-22T03:50:04+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T05:00:00+02:00,2026-08-22,05:00,2026-08-22T04:50:02+02:00,2026-08-22T03:50:04+02:00,2026-08-22T04:50:02+02:00,14963,1583,33,0.105794,0.020846,auto headless Playwright
2026-08-22T06:00:00+02:00,2026-08-22,06:00,2026-08-22T05:50:05+02:00,2026-08-22T04:50:02+02:00,2026-08-22T05:50:05+02:00,15101,1587,33,0.105092,0.020794,auto headless Playwright
2026-08-22T07:00:00+02:00,2026-08-22,07:00,2026-08-22T06:50:05+02:00,2026-08-22T05:50:05+02:00,2026-08-22T06:50:05+02:00,15087,1587,33,0.10519,0.020794,auto headless Playwright
